MATCH,MATCH2,TEAM,PLAYER,NAME,NAME2,POS,PC ,PA ,PC/PA,PR,MIN,GS,S,SG,FC,FS,PLAYER2,NAME3,MIN2,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_Z1,A_Z2,A_Z3,A_Z4,A_Z5,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,2Y_R,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_attacking3rd_a,Delivery_solo_runs_attacking3rd_b,Delivery_solo_runs_penalty_area,Delivery_solo_runs_penalty_area_a,Delivery_solo_runs_penalty_area_b,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Activity_time_spent_Z1,Activity_time_spent_Z2,Activity_time_spent_Z3,Activity_time_spent_Z4,Activity_time_spent_Z5,Distance_covered_m,ADC_m_Z1,ADC_m_Z2,ADC_m_Z3,ADC_m_Z4,ADC_m_Z5,Top_Speed,Sprints
22,22,DEN,10,ERIKSEN,Christian ERIKSEN 10,MF,35,45,78,34,90,1,2,1,,1,10,ERIKSEN,"95'17""",12700,4976,5863,60,30,2,29,27.68,53,35,10,2,,1,2,,,,,,,,4/1,4,1,3/0,3,0,,,0,2,1,1,"95'17""",53,35,10,2,,12700,3216,6229,2580,560,115,27.68,29
22,22,DEN,14,DALSGAARD,Henrik DALSGAARD 14,DF,29,40,72,32,90,,,,2,1,14,DALSGAARD,"95'17""",10365,3881,4858,33,13,,38,30.6,64,29,4,2,1,,,,,,,,,2,5/0,5,0,1/0,1,0,1,1,,,4,5,"95'17""",64,29,4,2,1,10365,3395,4775,1281,604,310,30.6,38
22,22,DEN,17,LARSEN,Jens Stryger LARSEN 17,DF,31,36,86,32,90,,1,1,1,,17,LARSEN,"95'17""",9807,3751,4480,32,11,1,42,29.92,72,21,4,2,1,,1,,,,,,,1,1/1,1,1,,,,1,1,,,2,2,"95'17""",72,21,4,2,1,9807,4026,3633,1110,664,374,29.92,42
22,22,DEN,19,SCHONE,Lasse SCHONE 19,MF,52,55,95,50,90,,,,,1,19,SCHONE,"95'17""",11308,4404,5227,40,10,,30,23.58,59,32,7,2,,,,,,,,,,,6/1,6,1,1/0,1,0,0,2,1,0,1,1,"95'17""",59,32,7,2,,11308,3387,5525,1757,592,47,23.58,30
22,22,DEN,20,POULSEN,Yussuf Yurary POULSEN 20,FW,14,16,88,18,59,,,,1,,20,POULSEN,"60'09""",6898,2593,3236,58,34,7,32,27,63,27,7,2,1,,,,,,1,,,1,,,,1/0,1,0,0,1,0,1,,,"60'09""",63,27,7,2,1,6898,2182,2864,1155,521,176,27,32
22,22,DEN,23,SISTO,Pione SISTO 23,FW,37,39,95,44,90,,3,1,,1,23,SISTO,"95'17""",11695,4849,5162,57,26,2,63,29.02,61,28,7,3,1,,3,,,,1,,,,0/3,0,3,5/0,5,0,0,1,0,2,1,1,"95'17""",61,28,7,3,1,11695,3583,4657,2018,1073,364,29.02,63
22,22,DEN,11,BRAITHWAITE,Martin BRAITHWAITE 11,FW,4,4,100,11,31,,1,1,1,,11,BRAITHWAITE,"35'08""",4286,1787,1761,59,32,7,21,30.38,62,28,6,3,1,,1,,1,,,,,1,0/1,0,1,,,,,,,,,,"35'08""",62,28,6,3,1,4286,1340,1742,723,371,110,30.38,21
22,22,DEN,21,CORNELIUS,Andreas CORNELIUS 21,FW,4,6,67,9,22,,1,1,,1,21,CORNELIUS,"25'36""",2977,1272,1258,79,42,9,14,26.28,61,31,5,2,1,,1,,,,,,,,,,,,,,,,,,1,1,"25'36""",61,31,5,2,1,2977,929,1379,356,214,99,26.28,14
22,22,AUS,1,RYAN,Mathew RYAN 1,GK,38,42,90,25,90,,,,,,1,RYAN,"95'17""",4653,2041,1793,,,,,13.97,91,9,,,,,,,,5,,,,,,,,,,,,,,,4,4,"95'17""",91,9,,,,4653,3204,1333,112,4,,13.97,
22,22,AUS,5,MILLIGAN,Mark MILLIGAN 5,DF,87,91,96,79,90,,,,1,,5,MILLIGAN,"95'17""",76,4209,4293,19,5,3,27,30.6,66,28,5,1,,,,,,,,,,1,2/0,2,0,,,,0,2,,,4,5,"95'17""",66,28,5,1,,10076,3772,4625,1230,366,83,30.6,27
22,22,AUS,7,LECKIE,Mathew LECKIE 7,FW,22,31,71,42,90,,6,2,,,7,LECKIE,"95'17""",1033,5009,4457,58,30,7,59,30.6,60,31,5,3,1,,6,,,,,,,,2/1,2,1,1/2,1,2,0,2,0,4,1,2,"95'17""",60,31,5,3,1,11033,3286,4890,1391,888,578,30.6,59
22,22,AUS,10,KRUSE,Robbie KRUSE 10,FW,19,26,73,26,68,,1,0,1,2,10,KRUSE,"69'57""",8068,3678,3159,54,31,6,38,29.48,60,31,6,2,1,,1,,,,,,,1,1/1,1,1,1/0,1,0,,,1,2,,,"69'57""",60,31,6,2,1,8068,2281,3803,1006,585,393,29.48,38
22,22,AUS,11,NABBOUT,Andrew NABBOUT 11,FW,12,15,80,13,75,,,,,,11,NABBOUT,"76'19""",9109,4010,3759,68,40,12,45,30.17,60,29,7,3,1,,,,,,,,,,1/1,1,1,0/1,0,1,,,1,0,,,"76'19""",60,29,7,3,1,9109,2664,3788,1523,759,375,30.17,45
22,22,AUS,13,MOOY,Aaron MOOY 13,MF,49,57,86,41,90,,2,0,2,1,13,MOOY,"95'17""",1973,5271,5105,39,14,1,30,27.9,53,37,8,2,,,2,,,,,,,2,1/2,1,2,4/0,4,0,1,1,,,4,4,"95'17""",53,37,8,2,,11973,2973,6344,2071,520,65,27.9,30
22,22,AUS,15,JEDINAK,Mile JEDINAK 15,MF,50,59,85,40,90,1,1,1,1,,15,JEDINAK,"95'17""",1242,4697,5003,36,13,5,29,26.28,60,30,8,2,,1,1,,,,,,,1,9/2,9,2,1/0,1,0,,,0,1,,,"95'17""",60,30,8,2,,11242,3419,5074,2138,547,64,26.28,29
22,22,AUS,16,BEHICH,Aziz BEHICH 16,DF,48,61,79,55,90,,,,,,16,BEHICH,"95'17""",636,4505,4485,30,15,1,46,29.23,62,28,7,2,1,,,,,,,,,,6/2,6,2,,,,,,,,3,3,"95'17""",62,28,7,2,1,10636,3180,4642,1734,750,330,29.23,46
22,22,AUS,19,RISDON,Joshua RISDON 19,DF,35,43,81,37,90,,,,,,19,RISDON,"95'17""",1481,4852,5085,30,13,1,55,28.37,61,26,9,3,1,,,,,,,,,,9/0,9,0,0/1,0,1,,,0,2,3,3,"95'17""",61,26,9,3,1,11481,3268,4420,2508,975,310,28.37,55
22,22,AUS,20,SAINSBURY,Trent SAINSBURY 20,DF,50,52,96,38,90,,,,,,20,SAINSBURY,"95'17""",9421,3802,4250,17,4,3,24,29.23,66,28,5,1,,,,,,,,,,,5/2,5,2,1/0,1,0,,,,,4,5,"95'17""",66,28,5,1,,9421,3298,4584,1010,333,196,29.23,24
22,22,AUS,23,ROGIC,Tom ROGIC 23,MF,18,25,72,28,82,,3,1,,1,23,ROGIC,"83'18""",9707,4398,4052,58,32,3,31,27.43,59,31,8,2,,,3,,,,,,,,4/5,4,5,0/2,0,2,,,0,2,,,"83'18""",59,31,8,2,,9707,2903,4396,1686,622,100,27.43,31
22,22,AUS,9,JURIC,Tomi JURIC 9,FW,2,5,40,3,15,,,,,,9,JURIC,"18'58""",2304,936,1031,73,37,9,8,26.28,61,31,6,2,,,,,,,,,,,0/2,0,2,,,,,,,,,,"18'58""",61,31,6,2,,2304,779,1014,333,153,25,26.28,8
22,22,AUS,17,ARZANI,Daniel ARZANI 17,FW,8,9,89,11,22,,1,1,,,17,ARZANI,"25'20""",2961,1273,1111,62,24,3,16,26.64,66,25,5,3,1,,1,,,,,,,,1/1,1,1,1/1,1,1,,,0,1,,,"25'20""",66,25,5,3,1,2961,1091,1110,364,272,124,26.64,16
22,22,AUS,22,IRVINE,Jackson IRVINE 22,MF,3,4,75,3,8,,,,,1,22,IRVINE,"11'59""",1681,569,826,51,21,2,6,22.68,52,34,11,3,,,,,,,,,,,0/1,0,1,1/0,1,0,,,,,,,"11'59""",52,34,11,3,,1681,420,761,374,112,14,22.68,6
23,23,ARG,23,CABALLERO,Wilfredo CABALLERO 23,GK,21,36,58,26,90,,,,,,23,CABALLERO,"96'15""",4576,1823,1474,,,,1,19.94,92,7,1,,,,,,,2,,,,,,,,,,,,,,,2,4,"96'15""",92,7,1,,,4576,3304,1064,185,23,,19.94,1
23,23,ARG,2,MERCADO,Gabriel MERCADO 2,DF,34,42,81,29,90,,,,3,1,2,MERCADO,"96'15""",9247,3488,3501,29,9,3,34,29.92,72,22,4,2,,,,,,,1,,,3,1/1,1,1,,,,2,1,,,2,3,"96'15""",72,22,4,2,,9247,3727,3701,1137,535,147,29.92,34
23,23,ARG,3,TAGLIAFICO,Nicolas TAGLIAFICO 3,DF,65,78,83,64,90,,,,2,2,3,TAGLIAFICO,"96'15""",10063,3988,3533,27,8,3,26,27.68,66,27,6,1,,,,,,,,,,2,8/2,8,2,1/0,1,0,0,3,0,1,3,5,"96'15""",66,27,6,1,,10063,3367,4546,1569,480,101,27.68,26
23,23,ARG,8,ACUNA,Marcos ACUNA 8,DF,23,34,68,31,90,,1,0,1,3,8,ACUNA,"96'15""",9865,3774,3482,45,19,1,33,30.38,68,25,5,1,1,,1,,,,1,,,1,4/0,4,0,2/0,2,0,0,1,,,,,"96'15""",68,25,5,1,1,9865,3716,4195,1229,509,216,30.38,33
23,23,ARG,10,MESSI,Lionel MESSI 10,FW,27,31,87,29,90,,1,0,2,3,10,MESSI,"96'15""",7624,3217,2651,72,29,4,29,27.43,84,11,4,1,,,1,,,,,,,2,6/4,6,4,1/1,1,1,,,1,0,,,"96'15""",84,11,4,1,,7624,4318,1922,782,417,185,27.43,29
23,23,ARG,13,MEZA,Maximiliano MEZA 13,MF,32,45,71,37,90,,3,1,1,4,13,MEZA,"96'15""",9824,3785,3664,60,26,3,41,28.37,70,22,6,2,,,3,,1,,,,,1,3/1,3,1,1/1,1,1,1,2,0,4,1,1,"96'15""",70,22,6,2,,9824,3668,3695,1547,795,119,28.37,41
23,23,ARG,14,MASCHERANO,Javier MASCHERANO 14,DF,58,62,94,44,90,,,,3,1,14,MASCHERANO,"96'15""",9458,3660,3952,41,7,,33,25.56,67,27,4,2,,,,,,,,,,3,6/0,6,0,,,,1,1,0,1,2,2,"96'15""",67,27,4,2,,9458,2892,4610,1211,641,104,25.56,33
23,23,ARG,15,E. PEREZ,Enzo PEREZ 15,MF,40,44,91,39,68,,1,0,1,,15,E. PEREZ,"69'47""",8070,3172,2988,47,13,1,27,26.28,60,31,7,2,,,1,,,,,,,1,4/1,4,1,1/0,1,0,2,1,,,,,"69'47""",60,31,7,2,,8070,2283,3838,1400,472,77,26.28,27
23,23,ARG,17,OTAMENDI,Nicolas OTAMENDI 17,DF,63,73,86,57,90,,1,0,2,3,17,OTAMENDI,"96'15""",10040,3900,3740,21,6,3,28,27.9,65,28,5,2,,,1,,,,1,,,2,3/0,3,0,1/0,1,0,0,3,0,1,4,5,"96'15""",65,28,5,2,,10040,3067,4719,1569,519,166,27.9,28
23,23,ARG,18,SALVIO,Eduardo SALVIO 18,DF,14,17,82,16,56,,,,,4,18,SALVIO,"57'41""",6519,2306,2583,52,23,2,30,32.62,63,27,6,3,1,,,,,,,,,,2/2,2,2,1/0,1,0,0,1,0,2,2,4,"57'41""",63,27,6,3,1,6519,1951,2715,1067,539,247,32.62,30
23,23,ARG,19,AGUERO,Sergio AGUERO 19,FW,8,11,73,5,54,,1,1,,,19,AGUERO,"55'31""",5738,2156,2228,80,43,11,24,27.43,68,24,5,2,1,,1,,2,,,,,,0/1,0,1,0/1,0,1,,,1,0,,,"55'31""",68,24,5,2,1,5738,2154,2281,841,325,137,27.43,24
23,23,ARG,9,HIGUAIN,Gonzalo HIGUAIN 9,FW,7,7,100,8,36,,1,1,,,9,HIGUAIN,"40'44""",3561,1573,1138,73,39,9,11,26.28,76,19,4,1,,,1,,,,,,,,1/0,1,0,,,,,,,,,,"40'44""",76,19,4,1,,3561,1673,1281,378,179,50,26.28,11
23,23,ARG,21,DYBALA,Paulo DYBALA 21,FW,10,13,77,9,22,,1,0,,1,21,DYBALA,"26'28""",2878,1410,873,59,31,7,8,22.86,64,28,6,2,,,1,,,,,,,,,,,,,,,,,,,,"26'28""",64,28,6,2,,2878,891,1315,494,164,14,22.86,8
23,23,ARG,22,PAVON,Cristian PAVON 22,MF,6,12,50,14,34,,,,,,22,PAVON,"38'34""",3236,1360,968,64,35,3,15,32.4,77,18,3,1,1,,,,,,,,,,0/1,0,1,2/2,2,2,,,0,2,,,"38'34""",77,18,3,1,1,3236,1425,1174,340,165,132,32.4,15
23,23,CRO,23,SUBASIC,Danijel SUBASIC 23,GK,27,34,79,17,90,,,,,1,23,SUBASIC,"96'15""",3876,1190,1225,1,,,2,25.92,96,3,1,,,,,,,3,,,,,1/0,1,0,,,,,,,,3,3,"96'15""",96,3,1,,,3876,3092,558,121,73,32,25.92,2
23,23,CRO,2,VRSALJKO,Sime VRSALJKO 2,DF,24,30,80,23,90,,,,2,1,2,VRSALJKO,"96'15""",3,3324,4142,24,10,,38,28.58,68,24,5,2,1,,,,,,1,,,2,5/1,5,1,1/0,1,0,1,1,0,2,,,"96'15""",68,24,5,2,1,10003,3622,4050,1405,702,224,28.58,38
23,23,CRO,3,STRINIC,Ivan STRINIC 3,DF,25,31,81,29,90,,,,4,,3,STRINIC,"96'15""",9421,3109,4009,23,8,1,34,27.68,68,27,4,1,,,,,,,,,,4,5/0,5,0,,,,0,1,,,5,5,"96'15""",68,27,4,1,,9421,3404,4445,963,480,129,27.68,34
23,23,CRO,4,PERISIC,Ivan PERISIC 4,FW,6,13,46,20,82,,1,1,1,,4,PERISIC,"83'50""",9350,2951,3989,50,22,6,46,29.02,67,24,6,2,1,,1,,1,,,,,1,,,,2/1,2,1,0,1,2,0,1,1,"83'50""",67,24,6,2,1,9350,3547,3503,1194,717,389,29.02,46
23,23,CRO,6,LOVREN,Dejan LOVREN 6,DF,37,39,95,27,90,,,,,,6,LOVREN,"96'15""",9177,3014,3891,14,6,2,23,28.58,70,25,4,1,,,,,,,,,,,3/0,3,0,,,,0,1,,,4,5,"96'15""",70,25,4,1,,9177,3667,4039,935,375,161,28.58,23
23,23,CRO,7,RAKITIC,Ivan RAKITIC 7,MF,28,37,76,30,90,1,4,2,1,4,7,RAKITIC,"96'15""",294,3307,4698,44,15,2,32,26.46,64,28,6,2,,1,4,,1,,,,,1,2/2,2,2,3/1,3,1,,,1,4,,,"96'15""",64,28,6,2,,10294,3338,4647,1612,614,83,26.46,32
23,23,CRO,10,MODRIC,Luka MODRIC 10,MF,37,46,80,28,90,1,2,1,3,1,10,MODRIC,"96'15""",9879,3004,4526,43,15,1,44,28.8,69,22,7,2,,1,2,,,,,,,3,5/1,5,1,1/0,1,0,0,2,0,2,,,"96'15""",69,22,7,2,,9879,3665,3696,1599,749,170,28.8,44
23,23,CRO,11,BROZOVIC,Marcelo BROZOVIC 11,MF,51,59,86,39,90,,1,0,1,1,11,BROZOVIC,"96'15""",1211,3785,5048,27,7,1,34,25.92,58,32,8,2,,,1,1,,,,,,1,2/2,2,2,,,,1,0,,,,,"96'15""",58,32,8,2,,11211,3058,5538,1959,565,91,25.92,34
23,23,CRO,17,MANDZUKIC,Mario MANDZUKIC 17,FW,16,19,84,21,89,,4,0,4,3,17,MANDZUKIC,"94'27""",175,3192,4608,60,27,7,46,27.22,66,25,6,2,1,,4,,,,1,,,4,2/1,2,1,,,,0,2,0,2,2,2,"94'27""",66,25,6,2,1,10175,3581,4002,1569,776,247,27.22,46
23,23,CRO,18,REBIC,Ante REBIC 18,FW,5,12,42,18,57,1,2,1,5,2,18,REBIC,"58'31""",6285,2198,2438,57,27,6,31,29.48,67,26,3,3,1,1,2,,,,1,,,5,2/0,2,0,,,,0,2,2,3,,,"58'31""",67,26,3,3,1,6285,2305,2519,723,534,204,29.48,31
23,23,CRO,21,VIDA,Domagoj VIDA 21,DF,25,36,69,27,90,,,,,,21,VIDA,"96'15""",8548,2824,3694,12,5,2,20,29.02,72,24,3,1,,,,,,,,,,,1/0,1,0,,,,0,1,,,1,1,"96'15""",72,24,3,1,,8548,3340,3839,872,393,104,29.02,20
23,23,CRO,5,CORLUKA,Vedran CORLUKA 5,DF,2,2,100,1,1,,,,1,,5,CORLUKA,"1'48""",268,71,173,,,,1,19.66,46,40,11,3,,,,,,,1,,,1,,,,,,,,,,,,,"1'48""",46,40,11,3,,268,64,127,60,17,,19.66,1
23,23,CRO,8,KOVACIC,Mateo KOVACIC 8,MF,6,6,100,6,8,,1,0,1,1,8,KOVACIC,"12'25""",1417,519,553,53,41,5,8,27.68,64,24,7,3,2,,1,1,,,,,,1,,,,0/1,0,1,,,,,1,1,"12'25""",64,24,7,3,2,1417,416,536,227,139,99,27.68,8
23,23,CRO,9,KRAMARIC,Andrej KRAMARIC 9,FW,7,8,88,10,33,,,,,,9,KRAMARIC,"37'44""",4556,1548,1837,57,32,6,27,27,60,29,7,3,1,,,,1,,,,,,0/1,0,1,,,,,,1,0,1,1,"37'44""",60,29,7,3,1,4556,1365,1951,696,375,169,27,27
24,24,NGA,23,UZOHO,Francis UZOHO 23,GK,10,19,53,6,90,,,,,,23,UZOHO,"98'37""",3609,1312,1141,,,,,14.98,95,4,1,,,,,,,3,,,,,,,,,,,,,,,2,2,"98'37""",95,4,1,,,3609,2854,660,91,4,,14.98,
24,24,NGA,2,IDOWU,Bryan IDOWU 2,DF,16,20,80,16,45,,,,2,,2,IDOWU,"47'06""",4512,1737,1582,44,21,1,17,27.68,72,21,4,2,1,,,,,,1,,,2,,,,,,,,,,,,,"47'06""",72,21,4,2,1,4512,1730,1777,617,280,108,27.68,17
24,24,NGA,4,NDIDI,Wilfred NDIDI 4,MF,55,67,82,57,90,,2,1,1,1,4,NDIDI,"98'37""",10486,4360,3519,37,15,5,29,28.37,67,26,6,1,,,2,,,,,,,1,6/3,6,3,,,,0,2,1,0,5,6,"98'37""",67,26,6,1,,10486,3718,4653,1478,482,155,28.37,29
24,24,NGA,5,EKONG,William EKONG 5,DF,33,39,85,32,90,,2,0,,1,5,EKONG,"98'37""",8604,3266,3104,15,7,3,14,28.8,75,21,3,1,,,2,,,,,,,,,,,,,,,,,,5,6,"98'37""",75,21,3,1,,8604,3814,3475,894,262,159,28.8,14
24,24,NGA,6,BALOGUN,Leon BALOGUN 6,DF,46,50,92,42,90,,1,0,,,6,BALOGUN,"98'37""",9182,3597,3187,21,8,3,16,26.64,74,20,5,1,,,1,,,,,,,,2/2,2,2,,,,0,1,0,1,4,4,"98'37""",74,20,5,1,,9182,4003,3527,1222,302,128,26.64,16
24,24,NGA,7,MUSA,Ahmed MUSA 7,FW,23,26,88,30,90,2,3,2,2,1,7,MUSA,"98'37""",8798,3996,2669,69,39,5,53,31.72,77,16,4,2,1,2,3,,1,,,,,2,4/0,4,0,2/2,2,2,,,0,1,1,1,"98'37""",77,16,4,2,1,8798,3859,2717,989,746,487,31.72,53
24,24,NGA,8,ETEBO,Oghenekaro ETEBO 8,MF,42,45,93,41,89,,2,1,1,1,8,ETEBO,"92'04""",9977,4577,3056,53,25,3,36,23.94,62,31,5,2,,,2,,,,,,,1,6/2,6,2,1/2,1,2,1,0,1,1,1,1,"92'04""",62,31,5,2,,9977,3143,4817,1397,548,72,23.94,36
24,24,NGA,10,MIKEL,John Obi MIKEL 10,MF,57,64,89,50,90,,,,1,,10,MIKEL,"98'37""",9665,3795,3346,36,13,5,18,25.56,71,23,5,1,,,,,,,,,,1,7/0,7,0,1/0,1,0,,,,,2,3,"98'37""",71,23,5,1,,9665,3992,3999,1216,374,84,25.56,18
24,24,NGA,11,MOSES,Victor MOSES 11,FW,34,42,81,42,90,,3,0,,1,11,MOSES,"98'37""",9799,4114,3107,43,24,2,36,29.48,72,20,5,2,1,,3,1,,,,,,,9/5,9,5,2/1,2,1,0,1,1,1,4,5,"98'37""",72,20,5,2,1,9799,3853,3505,1447,652,342,29.48,36
24,24,NGA,14,IHEANACHO,Kelechi IHEANACHO 14,FW,25,30,83,32,85,,2,0,,1,14,IHEANACHO,"86'14""",8532,3793,2320,65,36,9,42,30.38,73,19,5,2,1,,2,,,,,,,,1/2,1,2,1/0,1,0,0,1,0,1,,,"86'14""",73,19,5,2,1,8532,3663,2798,1137,637,297,30.38,42
24,24,NGA,22,OMERUO,Kenneth OMERUO 22,DF,31,44,70,25,90,,,,1,2,22,OMERUO,"98'37""",8940,3434,3276,15,2,2,20,25.2,73,23,3,1,,,,1,,,,,,1,2/0,2,0,,,,,,,,9,10,"98'37""",73,23,3,1,,8940,3714,3788,965,389,84,25.2,20
24,24,NGA,9,IGHALO,Odion IGHALO 9,FW,4,4,100,3,5,,,,,2,9,IGHALO,"12'23""",1327,640,508,75,29,9,6,30.82,69,23,4,2,2,,,,,,,,,,,,,,,,,,,,,,"12'23""",69,23,4,2,2,1327,489,498,174,76,90,30.82,6
24,24,NGA,18,IWOBI,Alex IWOBI 18,FW,2,2,100,5,1,,1,0,,,18,IWOBI,"6'33""",863,425,345,48,12,4,6,23.94,52,34,8,5,1,,1,,,,,,,,1/0,1,0,0/1,0,1,,,1,0,,,"6'33""",52,34,8,5,1,863,169,398,152,121,23,23.94,6
24,24,NGA,21,EBUEHI,Tyronne EBUEHI 21,DF,21,21,100,18,45,,,,1,,21,EBUEHI,"51'31""",5378,2167,2027,30,12,,23,27.68,65,25,7,2,1,,,,,,,,,1,1/3,1,3,,,,,,0,1,1,1,"51'31""",65,25,7,2,1,5378,1631,2245,971,415,116,27.68,23
24,24,ISL,1,HALLDORSSON,Hannes HALLDORSSON 1,GK,20,27,74,7,90,,,,,1,1,HALLDORSSON,"98'37""",5697,1520,2023,,,,1,22.86,92,7,1,,,,,,,2,,,,,3/0,3,0,,,,,,,,1,1,"98'37""",92,7,1,,,5697,4389,1190,91,15,12,22.86,1
24,24,ISL,2,SAEVARSSON,Birkir SAEVARSSON 2,DF,21,33,64,27,90,,,,,1,2,SAEVARSSON,"98'37""",9443,3178,4059,29,9,1,35,29.23,73,19,6,2,,,,,,,,,,,9/5,9,5,0/1,0,1,1,0,0,1,2,2,"98'37""",73,19,6,2,,9443,3755,3448,1396,654,190,29.23,35
24,24,ISL,6,R. SIGURDSSON,Ragnar SIGURDSSON 6,DF,8,12,67,1,65,,,,1,,6,R. SIGURDSSON,"66'22""",5888,1676,2820,23,5,,19,27.68,72,23,4,1,,,,,,,,,,1,1/0,1,0,,,,,,,,5,6,"66'22""",72,23,4,1,,5888,2347,2488,665,281,107,27.68,19
24,24,ISL,8,B. BJARNASON,Birkir BJARNASON 8,MF,16,19,84,20,90,,2,0,1,,8,B. BJARNASON,"98'37""",110,3190,4510,51,27,8,45,27.68,67,25,6,2,,,2,,,,,,,1,1/1,1,1,1/0,1,0,1,1,,,0,1,"98'37""",67,25,6,2,,10110,3287,4337,1611,709,166,27.68,45
24,24,ISL,10,G. SIGURDSSON,Gylfi SIGURDSSON 10,MF,32,42,76,37,90,,3,2,1,2,10,G. SIGURDSSON,"98'37""",503,3343,4859,46,22,4,36,27.9,66,26,6,2,,,3,,,,,,,1,5/2,5,2,3/1,3,1,,,0,1,,,"98'37""",66,26,6,2,,10503,3382,4651,1665,645,160,27.9,36
24,24,ISL,11,A. FINNBOGASON,Alfred FINNBOGASON 11,FW,15,18,83,16,90,,2,1,1,1,11,A. FINNBOGASON,"98'37""",131,3322,4426,70,38,13,40,29.92,69,22,6,2,1,,2,,,,,,,1,,,,,,,0,1,,,,,"98'37""",69,22,6,2,1,10131,3549,3959,1653,706,264,29.92,40
24,24,ISL,14,ARNASON,Kari ARNASON 14,DF,20,28,71,19,90,,,,1,1,14,ARNASON,"98'37""",9396,2732,4206,20,10,7,22,29.48,74,20,5,1,,,,,,,,,,1,3/0,3,0,,,,0,1,,,3,3,"98'37""",74,20,5,1,,9396,4090,3564,1147,441,154,29.48,22
24,24,ISL,17,GUNNARSSON,Aron GUNNARSSON 17,MF,21,29,72,19,87,,,,,,17,GUNNARSSON,"88'39""",8785,2547,4145,34,15,4,20,26.64,66,28,5,1,,,,,,,,,,,4/1,4,1,,,,,,1,0,1,1,"88'39""",66,28,5,1,,8785,3076,4237,999,368,105,26.64,20
24,24,ISL,18,MAGNUSSON,Hordur MAGNUSSON 18,DF,18,27,67,22,90,,,,2,,18,MAGNUSSON,"98'37""",147,3126,4474,31,14,5,30,29.7,67,26,6,1,,,,,,,,,,2,2/1,2,1,,,,1,0,0,1,6,9,"98'37""",67,26,6,1,,10147,3605,4496,1431,479,136,29.7,30
24,24,ISL,19,GISLASON,Rurik GISLASON 19,MF,19,23,83,22,90,,1,0,2,2,19,GISLASON,"98'37""",338,3572,4270,52,28,4,45,28.12,68,24,6,2,,,1,,,,,,,2,1/3,1,3,2/0,2,0,0,2,0,1,,,"98'37""",68,24,6,2,,10338,3668,4139,1572,746,213,28.12,45
24,24,ISL,22,BODVARSSON,Jon BODVARSSON 22,FW,12,13,92,16,71,,1,0,,1,22,BODVARSSON,"72'20""",8001,2587,3377,69,38,14,33,29.23,66,25,6,2,1,,1,,,,,,,,1/1,1,1,1/0,1,0,,,0,1,0,1,"72'20""",66,25,6,2,1,8001,2718,3195,1322,582,184,29.23,33
24,24,ISL,5,INGASON,Sverrir INGASON 5,DF,7,9,78,5,25,,1,0,1,,5,INGASON,"32'15""",3289,964,1546,11,1,,14,29.02,68,25,4,2,1,,1,,,,,,,1,1/0,1,0,,,,1,1,,,4,4,"32'15""",68,25,4,2,1,3289,1106,1404,415,234,130,29.02,14
24,24,ISL,9,SIGURDARSON,Bjorn SIGURDARSON 9,FW,5,7,71,5,20,,,,,,9,SIGURDARSON,"26'17""",3098,1121,1302,77,38,7,14,24.48,65,26,7,2,,,,,,,,,,,,,,,,,,,,,,,"26'17""",65,26,7,2,,3098,1106,1230,515,225,22,24.48,14
24,24,ISL,23,A. SKULASON,Ari SKULASON 23,DF,4,4,100,2,4,,,,,,23,A. SKULASON,"9'58""",1195,492,508,67,21,9,5,25.2,62,25,10,2,1,,,,,,,,,,0/1,0,1,1/0,1,0,,,,,,,"9'58""",62,25,10,2,1,1195,347,454,289,81,24,25.2,5
25,25,BRA,1,ALISSON,ALISSON 1,GK,18,18,100,8,90,,,,,,1,ALISSON,"99'16""",5124,2706,1269,,,,2,18.61,94,5,1,,,,,,,,,,,,,,,,,,,,,,1,1,"99'16""",94,5,1,,,5124,4066,892,136,26,4,18.61,2
25,25,BRA,2,THIAGO SILVA,THIAGO SILVA 2,DF,86,88,98,69,90,,2,0,,1,2,THIAGO SILVA,"99'16""",8675,4602,2555,36,12,3,20,31.72,77,19,3,1,,,2,,,,,,,,7/1,7,1,,,,1,0,,,2,3,"99'16""",77,19,3,1,,8675,4007,3202,877,378,211,31.72,20
25,25,BRA,3,MIRANDA,MIRANDA 3,DF,59,60,98,47,90,,,,3,1,3,MIRANDA,"99'16""",8788,4633,2689,32,10,4,28,29.23,75,20,4,1,,,,,,,,,,3,1/0,1,0,,,,,,,,2,4,"99'16""",75,20,4,1,,8788,3833,3346,925,483,201,29.23,28
25,25,BRA,5,CASEMIRO,CASEMIRO 5,MF,82,95,86,81,90,,2,2,,,5,CASEMIRO,"99'16""",11146,6278,3181,55,23,7,22,31.28,58,35,6,1,,,2,,,,,,,,15/2,15,2,,,,0,2,,,0,1,"99'16""",58,35,6,1,,11146,3178,5898,1467,443,160,31.28,22
